1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,312,0,0,0,0,0,897,0,0,0,0,0,0,0,12
0,28148,25137,4157,15512,30534,28506,34830,856,25740,43444,26966,38017,30270,178,37302,719,22610,29674,451,18028,488,17241,8845,435,1679,15558,1885,18485,86,11593,19553,907,24202,1237,18350,973,31696,9432,793,32760,508,18460,37832,5863,2983,11605,39878,555,24781,231,39349,772,29335,629,34044,468,31090,29499,28308,432,16183,24518,19863,1231,18335,22876,14972,18325,1221,2336,17153,20124,5353,13864,7877,7745,7378,19482,1812,10943,23673,3508,17753,19350,507,1421,458,1027,888,12928,654,804,707,520,12628,55,22249,490,32649,24088,1751,17797,31541,33640,295,456,12484,16440,602,2400,4656,17827,15977,2380,179,22531,86,1168,603,11528,2081,2679,220,11938,9542,14229,5251,5798,9823,6789,8018,5522,1475,585,3276,923,1006,119,679,4108,77,66,1684,6615,3176,21687,20483,18896,2849,18868,3706,12780,357,1107,16675,11395,18256,3861,15960,28190,2117,13249,2507,19184,1954,1855,316,27146,1492,709,15365,23290,30703,27940,24497,33009,29946,33945,22548,196,33276,545,17457,33154,25646,31847,19596,26558,3547,20956,31300,22061,23002,1114,21206,25754,105,18514,45,31639,28200,21605,7484,23739,2348,2057,6171,639,23205,10197,868,28292,23883,27179,11576,7448,21991,5866,21227,0
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,0
